epoch,loss,lr,output_loss,output_mean_absolute_error,output_mean_error,val_loss,val_output_loss,val_output_mean_absolute_error,val_output_mean_error,val_variance_output_loss,variance_output_loss
27,-1.2672623910455623,1.5625e-05,-1.2673254542880588,0.15387119696690485,-0.007468145677240756,-1.2089940997270436,-1.209057161441216,0.16426952068622297,-0.008378444526057977,-1.209057161441216,-1.2673254542880588
28,-1.2669480066014152,7.8125e-06,-1.2670110683155875,0.15427913956153086,-0.006667023316686416,-1.2063962312845082,-1.2064593067535987,0.15933003677771643,-0.0064049053561085695,-1.2064593067535987,-1.2670110683155875
29,-1.265864974922604,7.8125e-06,-1.2659280366367764,0.1541784294268005,-0.006784882381534538,-1.2221621527121618,-1.2222252213037932,0.16039001368559325,-0.009732711343811108,-1.2222252213037932,-1.2659280366367764
30,-1.2709515308722472,3.90625e-06,-1.2710145925864196,0.1534393391548059,-0.006549894363961668,-1.2164584810917194,-1.2165215496833508,0.16334010202151078,-0.00844571020346708,-1.2165215496833508,-1.2710145925864196
31,-1.2718634432197635,3.90625e-06,-1.2719265049339359,0.15322615314497906,-0.00741904605136245,-1.2041338544625502,-1.2041969299316406,0.16577253146813467,-0.008392432570242537,-1.2041969299316406,-1.2719265049339359
32,-1.2620223709660718,1.953125e-06,-1.2620854326802442,0.1547137458100278,-0.006296193798552227,-1.2186002341600566,-1.2186633027516878,0.15960711355392748,-0.003141088724637834,-1.2186633027516878,-1.2620854326802442
33,-1.2723912357265115,1.953125e-06,-1.2724542974406838,0.15355593163488257,-0.006395871857475712,-1.247130050108983,-1.2471931118231554,0.15998789897331825,-0.007600383295749242,-1.2471931118231554,-1.2724542974406838
34,-1.2678740409194913,1.953125e-06,-1.267937103397826,0.15406814102943128,-0.007184002375823215,-1.229127966440641,-1.2291910281548133,0.16366943831627184,-0.012143854486147085,-1.2291910281548133,-1.267937103397826
35,-1.2687290540108314,1.953125e-06,-1.2687921157250037,0.15385544121774852,-0.006261171120354253,-1.1906176484548128,-1.1906807239239032,0.16274791669387084,-0.007826689406871222,-1.1906807239239032,-1.2687921157250037
36,-1.2695038924869309,9.765625e-07,-1.2695669542011032,0.1538339808073818,-0.00670281618895232,-1.2172691088456373,-1.2173321705598097,0.161519230558322,-0.011769444099627435,-1.2173321705598097,-1.2695669542011032
37,-1.2635822051610701,9.765625e-07,-1.2636452668752425,0.15480160624043554,-0.007687995413768018,-1.2225547341200023,-1.2226178027116335,0.1617050921687713,-0.007797226887375403,-1.2226178027116335,-1.2636452668752425
38,-1.2679430837305183,4.882813e-07,-1.2680061454446907,0.15356000296325764,-0.005919597388253125,-1.1879160472979913,-1.1879791227670817,0.16577367599193865,-0.010309740202501416,-1.1879791227670817,-1.2680061454446907
39,-1.2662308516665401,4.882813e-07,-1.2662939133807125,0.15421251424102703,-0.006607311088233613,-1.232355807836239,-1.2324188764278705,0.16013828779642397,-0.007264605902421933,-1.2324188764278705,-1.2662939133807125
40,-1.2696890876843379,2.4414064e-07,-1.2697521493985102,0.15350759946382964,-0.007162180771995495,-1.2321981008236225,-1.2322611625377948,0.16122722109922996,-0.01320091023360594,-1.2322611625377948,-1.2697521493985102
41,-1.2652611253607986,2.4414064e-07,-1.265324187074971,0.15439733028666586,-0.007970235168209506,-1.2150945892700782,-1.2151576647391686,0.16081899003340647,-0.010184853051144343,-1.2151576647391686,-1.265324187074971
42,-1.2684593455404298,1.2207032e-07,-1.2685224072546022,0.15351729734967917,-0.006767683334123247,-1.2171340172107403,-1.2171970789249127,0.16197286488918158,-0.009012669772626115,-1.2171970789249127,-1.2685224072546022
43,-1.264324374178536,1.2207032e-07,-1.2643874358927083,0.15536040347865504,-0.0074679045201653345,-1.2176980124070094,-1.2177610809986408,0.16121382438219511,-0.009143028891860293,-1.2177610809986408,-1.2643874358927083
44,-1.2687265034924207,6.103516e-08,-1.268789565970755,0.1537295832720577,-0.006917413228099895,-1.2275482782950768,-1.2276113400092492,0.161005539389757,-0.0054341470061514815,-1.2276113400092492,-1.268789565970755
45,-1.2683693751310692,6.103516e-08,-1.2684324368452415,0.15361251497370565,-0.007144158265780276,-1.2124778903447664,-1.2125409589363978,0.1639553583585299,-0.015527356827918153,-1.2125409589363978,-1.2684324368452415
46,-1.2699170316386426,3.051758e-08,-1.269980093352815,0.15411796395340535,-0.00669052998503495,-1.2079700162777534,-1.2080330848693848,0.1627728990637339,-0.009302053672189895,-1.2080330848693848,-1.269980093352815
47,-1.2647160597336597,3.051758e-08,-1.264779121447832,0.15397530711359447,-0.006135466054348578,-1.2378291992040782,-1.2378922609182506,0.1597284680375686,-0.0084777587863545,-1.2378922609182506,-1.264779121447832
48,-1.2648571108141515,1.525879e-08,-1.264920172528324,0.153738704820474,-0.005945607506407377,-1.2141181918290944,-1.2141812672981849,0.1629583594890741,-0.009607762877399532,-1.2141812672981849,-1.264920172528324
49,-1.269207013468457,1.525879e-08,-1.2692700751826294,0.1541487315399015,-0.007739115453177951,-1.2213421005469103,-1.2214051760160005,0.16227133858662385,-0.008372353739105165,-1.2214051760160005,-1.2692700751826294
50,-1.2686313278654702,1e-08,-1.2686943895796425,0.15396054646270907,-0.007152987187370085,-1.2151523186610296,-1.2152153941301198,0.1623571549470608,-0.007398458103685139,-1.2152153941301198,-1.2686943895796425
51,-1.2675410020045745,1e-08,-1.267604063718747,0.15387664888149652,-0.007990726891160807,-1.2132664666726038,-1.2133295352642353,0.1622722246325933,-0.008889569103932725,-1.2133295352642353,-1.267604063718747
52,-1.267979922457638,1e-08,-1.2680429841718104,0.15381069908030012,-0.006455137357553546,-1.2169061257289007,-1.216969194320532,0.16359632863448217,-0.008157837589701207,-1.216969194320532,-1.2680429841718104
53,-1.2636928441178086,1e-08,-1.263755905831981,0.15439656778023794,-0.007325862570164295,-1.2186084412611449,-1.218671509852776,0.16194125780692467,-0.006237881544690866,-1.218671509852776,-1.263755905831981
54,-1.2678373124864366,1e-08,-1.267900374200609,0.15395741120108172,-0.006577892911035377,-1.217042434674043,-1.2171055101431334,0.161471514747693,-0.006699120222877424,-1.2171055101431334,-1.267900374200609
55,-1.267643062477438,1e-08,-1.2677061241916103,0.1541478514798686,-0.005832248562389714,-1.1925058983839476,-1.1925689738530378,0.16201909746115023,-0.009076366496558946,-1.1925689738530378,-1.2677061241916103
56,-1.2673534827354627,1e-08,-1.267416544449635,0.1544899485177464,-0.007072532286819739,-1.2232746413120856,-1.223337709903717,0.1603006858092088,-0.0054786010251308866,-1.223337709903717,-1.267416544449635
57,-1.2701349085212772,1e-08,-1.2701979702354496,0.15360770718409464,-0.008473794809821198,-1.2391718809421246,-1.239234942656297,0.16241545574023172,-0.007489966886798636,-1.239234942656297,-1.2701979702354496
58,-1.2673075693285363,1e-08,-1.2673706310427086,0.15387304509297395,-0.00772314926989488,-1.1924543220263262,-1.1925173906179576,0.16276941563074404,-0.00568121039451888,-1.1925173906179576,-1.2673706310427086
59,-1.2679305932460687,1e-08,-1.267993654960241,0.15426798629709798,-0.007261624249319236,-1.2188184077923114,-1.2188814832614019,0.15934306039259985,-0.00692678730075176,-1.2188814832614019,-1.267993654960241
