epoch,loss,lr,output_loss,output_mean_absolute_error,output_mean_error,val_loss,val_output_loss,val_output_mean_absolute_error,val_output_mean_error,val_variance_output_loss,variance_output_loss
0,0.44191908939131375,0.0005,0.44188821110232124,0.6829008460044861,0.018425513701192265,0.5748299757639567,0.5747989316781362,0.7302910089492798,-0.0655811441441377,0.5747989316781362,0.44188821110232124
1,0.4348226384869937,0.0005,0.4347913928073028,0.6590144973376701,-0.012866116289434761,0.5999858578046163,0.5999544262886047,0.7597707311312357,-0.11668863147497177,0.5999544262886047,0.4347913928073028
2,0.42552788863921986,0.0005,0.4254962971498226,0.6562857853955236,-0.010410365134734532,0.4039793262879054,0.4039475917816162,0.6565505663553873,-0.01990252484877904,0.4039475917816162,0.4254962971498226
3,0.2715882407180194,0.0005,0.27155630598808156,0.5893500632253187,-0.016161375325815432,0.3225999027490616,0.3225678155819575,0.6144062678019205,-0.07052701711654663,0.3225678155819575,0.27155630598808156
4,0.20075170923795166,0.0005,0.20071946078076444,0.554938064566974,-0.02161122241924549,0.2197127342224121,0.21968031922976175,0.5684806704521179,-0.04820219427347183,0.21968031922976175,0.20071946078076444
5,0.09019652993321933,0.0005,0.09016396053906145,0.5043842011484606,-0.019917852325557636,0.09274475400646527,0.09271204099059105,0.5089781085650126,-0.02221503232916196,0.09271204099059105,0.09016396053906145
6,0.009237272761248309,0.0005,0.009204411814952719,0.46936327527309285,-0.03964697596906074,0.08076770603656769,0.08073469499746959,0.5163694818814596,-0.05571329966187477,0.08073469499746959,0.009204411814952719
7,-0.06904366930368645,0.0005,-0.06907682095108361,0.43613298288707075,-0.03873636930024829,0.025295869757731754,0.025262547036012013,0.5131104787190756,-0.12845944364865622,0.025262547036012013,-0.06907682095108361
8,-0.15788504185861554,0.0005,-0.15791847261375394,0.3966588069652689,-0.03485894088376442,-0.13946323345104852,-0.13949682811896005,0.4216328461964925,-0.08380684504906337,-0.13949682811896005,-0.15791847261375394
9,-0.22676115971187066,0.0005,-0.22679488515031748,0.3782329559326172,-0.0393158388163509,-0.1858333187798659,-0.1858671779433886,0.39867302775382996,-0.0668852914435168,-0.1858671779433886,-0.22679488515031748
10,-0.25274122275155164,0.0005,-0.25277519457299136,0.3738393362226157,-0.05457707035258926,-0.2691570272048314,-0.26919106642405194,0.3729904095331828,-0.03378788102418184,-0.26919106642405194,-0.25277519457299136
11,-0.3393042555143093,0.0005,-0.3393383714659461,0.34286559758515195,-0.03045435713861009,-0.25830285251140594,-0.2583371301492055,0.3730783959229787,-0.014188657204310099,-0.2583371301492055,-0.3393383714659461
12,-0.35146055293494255,0.0005,-0.3514949309414831,0.3446285889066499,-0.0466328976226264,-0.3222143004337947,-0.32224880158901215,0.3691251575946808,-0.08478850622971852,-0.32224880158901215,-0.3514949309414831
13,-0.3958935270021702,0.0005,-0.39592810694513647,0.33276417029315025,-0.04099987572508639,-0.34804244836171466,-0.34807710846265155,0.3510785500208537,-0.09737497692306836,-0.34807710846265155,-0.39592810694513647
14,-0.4248376951135438,0.0005,-0.42487242252662266,0.32204574038242473,-0.0435151145311779,-0.351301242907842,-0.3513360222180684,0.3554176886876424,-0.06634838506579399,-0.3513360222180684,-0.42487242252662266
15,-0.4706244283709033,0.0005,-0.47065935874807424,0.3102994705068654,-0.045810847061461414,-0.4361211359500885,-0.43615615367889404,0.32293714086214703,-0.05016274626056353,-0.43615615367889404,-0.47065935874807424
16,-0.47652077469332466,0.0005,-0.47655593937840957,0.311510489932422,-0.04538011152682633,-0.4530448118845622,-0.45308005809783936,0.31929971774419147,-0.03945055169363817,-0.45308005809783936,-0.47655593937840957
17,-0.496982302131324,0.0005,-0.49701765693467237,0.30223890419664057,-0.04362268652766943,-0.5462014377117157,-0.5462369024753571,0.29524776339530945,-0.07246389860908191,-0.5462369024753571,-0.49701765693467237
18,-0.5281152108619953,0.0005,-0.5281507557836073,0.2946081295095641,-0.03958871848238953,-0.4804633955160777,-0.48049895962079364,0.32044538855552673,-0.08304992318153381,-0.48049895962079364,-0.5281507557836073
19,-0.5400518374196415,0.0005,-0.5400875313528652,0.29347329406902706,-0.04669330106919695,-0.5424770712852478,-0.542512834072113,0.2995884418487549,-0.07057947479188442,-0.542512834072113,-0.5400875313528652
20,-0.5635875812892256,0.00025,-0.5636234057360682,0.29105245758747234,-0.05046567503876727,-0.5548672477404276,-0.5549031297365824,0.29792630672454834,-0.05831522370378176,-0.5549031297365824,-0.5636234057360682
21,-0.5938003145415207,0.00025,-0.5938362068143385,0.28117635794754686,-0.046592446365233124,-0.5721604426701864,-0.572196384270986,0.2861529191335042,-0.03156678378582001,-0.572196384270986,-0.5938362068143385
22,-0.5906794461710699,0.00025,-0.5907154042145302,0.28306249349281704,-0.046689860811778186,-0.5736013253529867,-0.5736373861630758,0.29448779424031574,-0.07780810197194417,-0.5736373861630758,-0.5907154042145302
23,-0.6188637059310387,0.00025,-0.6188997667411278,0.2753375532298252,-0.04796966076989112,-0.5848084688186646,-0.5848445296287537,0.29124656319618225,-0.06036659826834997,-0.5848445296287537,-0.6188997667411278
24,-0.619987140441763,0.00025,-0.620023236192506,0.2769829831246672,-0.04725280020321752,-0.5760647257169088,-0.5761008163293203,0.27991528809070587,-0.015073951333761215,-0.5761008163293203,-0.620023236192506
25,-0.6423318982124329,0.00025,-0.6423680576784857,0.2701633495503458,-0.04905506551811664,-0.5908311804135641,-0.5908673604329427,0.2864278256893158,-0.061570506542921066,-0.5908673604329427,-0.6423680576784857
26,-0.6377074882901949,0.00025,-0.6377437011948948,0.27272542129302846,-0.04516137131200782,-0.5547012289365133,-0.5547374685605367,0.29039905468622845,-0.08373107761144638,-0.5547374685605367,-0.6377437011948948
27,-0.6552372369272955,0.00025,-0.6552734714129875,0.2684556086515558,-0.051841235864136755,-0.6262345910072327,-0.6262707710266113,0.2747000853220622,-0.03200708733250698,-0.6262707710266113,-0.6552734714129875
28,-0.6683553251726874,0.00025,-0.668391622346023,0.26711357307845146,-0.05105633450800489,-0.6381677190462748,-0.6382040778795878,0.2742380102475484,-0.04675732801357905,-0.6382040778795878,-0.668391622346023
29,-0.6735724745125606,0.00025,-0.6736088333458736,0.26247923487219316,-0.04117746673652838,-0.5864063302675883,-0.5864426891009012,0.286942054828008,-0.06182985504468282,-0.5864426891009012,-0.6736088333458736
30,-0.6719107340122091,0.00025,-0.6719471051775175,0.2649037622172257,-0.04689143514581796,-0.6102019548416138,-0.6102383732795715,0.28590526183446247,-0.045395953891177974,-0.6102383732795715,-0.6719471051775175
31,-0.6770951357381098,0.000125,-0.6771315541760675,0.2633724834384589,-0.04885461370878179,-0.6655701001485189,-0.6656065185864767,0.27014824748039246,-0.06795055791735649,-0.6656065185864767,-0.6771315541760675
32,-0.6897618523959456,0.000125,-0.6897982708339033,0.25632578391453315,-0.042479015148148454,-0.6456193327903748,-0.6456557512283325,0.2713900903860728,-0.06114270662268003,-0.6456557512283325,-0.6897982708339033
33,-0.7005537234503647,0.000125,-0.7005901809396415,0.2603747675131107,-0.04975888373105433,-0.6423919995625814,-0.642428477605184,0.2759714126586914,-0.06557572012146314,-0.642428477605184,-0.7005901809396415
34,-0.6996325048907049,6.25e-05,-0.6996689829333075,0.2591639382058176,-0.0501244123382815,-0.6591966152191162,-0.6592330932617188,0.2676289925972621,-0.056165227045615516,-0.6592330932617188,-0.6996689829333075
35,-0.6947503809271187,6.25e-05,-0.6947868589697213,0.2610393634130215,-0.049005149157139764,-0.6718353430430094,-0.6718718210856119,0.2658187647660573,-0.055590517818927765,-0.6718718210856119,-0.6947868589697213
36,-0.7159233956501402,6.25e-05,-0.7159598736927427,0.2548437077423622,-0.04585595701917492,-0.6003840366999308,-0.6004205147425333,0.2923649847507477,-0.09909119208653767,-0.6004205147425333,-0.7159598736927427
37,-0.717828236777207,6.25e-05,-0.7178647662031239,0.2543260583589817,-0.0471297573812049,-0.6424809098243713,-0.6425174474716187,0.2756713430086772,-0.06848512217402458,-0.6425174474716187,-0.7178647662031239
38,-0.7082450091838837,3.125e-05,-0.7082815458034647,0.25768790573909367,-0.052510392306179834,-0.6269548932711283,-0.6269914309183756,0.28205809990564984,-0.05649388208985329,-0.6269914309183756,-0.7082815458034647
39,-0.711541722560751,3.125e-05,-0.7115782602079983,0.2561058134868227,-0.04862748290380013,-0.6792825857798258,-0.6793191234270731,0.261577640970548,-0.04426629841327667,-0.6793191234270731,-0.7115782602079983
40,-0.7173918033468312,3.125e-05,-0.7174283409940785,0.25433250850644606,-0.04351713929068426,-0.6867518027623495,-0.6867883404095968,0.26644667983055115,-0.06641267240047455,-0.6867883404095968,-0.7174283409940785
41,-0.7142777833445318,3.125e-05,-0.7143143209917792,0.2562087558466813,-0.0472821359651099,-0.6984272996584574,-0.6984638373057047,0.26096299290657043,-0.05011370840171973,-0.6984638373057047,-0.7143143209917792
42,-0.7100366045688761,3.125e-05,-0.7100731422161234,0.25711619185990303,-0.049552228911940395,-0.7116659879684448,-0.7117025256156921,0.24923319617907205,-0.035249318927526474,-0.7117025256156921,-0.7100731422161234
43,-0.7141634945211739,3.125e-05,-0.7142000321684212,0.25554757334035016,-0.04807374356635686,-0.686673661073049,-0.6867101987202963,0.26767725745836896,-0.0814366452395916,-0.6867101987202963,-0.7142000321684212
44,-0.7127139999948698,3.125e-05,-0.7127505376421172,0.25610555194575213,-0.04958269475349065,-0.6659687956174215,-0.6660053332646688,0.27703943351904553,-0.05116719380021095,-0.6660053332646688,-0.7127505376421172
45,-0.7229520925160112,1.5625e-05,-0.722988681546573,0.2555518361001179,-0.046372697495951735,-0.7076063950856527,-0.7076429923375448,0.2528485308090846,-0.05687193820873896,-0.7076429923375448,-0.722988681546573
46,-0.7256612962689893,1.5625e-05,-0.7256978935208814,0.2535407003657571,-0.046777821081722605,-0.6634037494659424,-0.6634403467178345,0.27585644523302716,-0.06037936359643936,-0.6634403467178345,-0.7256978935208814
47,-0.7276254789582615,7.8125e-06,-0.7276620762101536,0.25312346785232936,-0.04636388609250044,-0.6797541379928589,-0.679790735244751,0.26102034250895184,-0.04360639303922653,-0.679790735244751,-0.7276620762101536
48,-0.7104180660741083,7.8125e-06,-0.7104546633260004,0.25562047752840766,-0.04751930265398375,-0.685409406820933,-0.6854460040728251,0.26279234886169434,-0.04398152480522791,-0.6854460040728251,-0.7104546633260004
