epoch,loss,lr,output_loss,output_mean_absolute_error,output_mean_error,val_loss,val_output_loss,val_output_mean_absolute_error,val_output_mean_error,val_variance_output_loss,variance_output_loss
0,0.3842318905838605,0.0005,0.38418844856064893,0.6282887515322916,-0.024547563159260256,0.31158046548565227,0.3115364859501521,0.5524753530820211,-0.06469736993312836,0.3115364859501521,0.38418844856064893
1,0.16896740498085475,0.0005,0.16892307582471905,0.5008738832227115,-0.04553049065750735,0.05205581368257602,0.05201113596558571,0.4405856231848399,-0.007732554959754149,0.05201113596558571,0.16892307582471905
2,-0.04919607684634433,0.0005,-0.04924105110995729,0.41406450343543083,-0.03421779399223883,-0.15913394217689833,-0.15917921562989554,0.3779890437920888,-0.03709691219652692,-0.15917921562989554,-0.04924105110995729
3,-0.22724654081534465,0.0005,-0.22729212093841414,0.37434686463454675,-0.027714355190380895,-0.2847532480955124,-0.28479911386966705,0.3548434029022853,-0.03738165033670763,-0.28479911386966705,-0.22729212093841414
4,-0.36692991955526943,0.0005,-0.36697601668279745,0.33749097020461644,-0.020540899292019934,-0.38854550818602246,-0.38859179119269055,0.33234406510988873,-0.05655082796389858,-0.38859179119269055,-0.36697601668279745
5,-0.4654945674641379,0.0005,-0.46554115157702874,0.3118470470453131,-0.018690673654481512,-0.5072711855173111,-0.5073180695374807,0.29669760167598724,-0.008070389352117976,-0.5073180695374807,-0.46554115157702874
6,-0.5284144621470879,0.0005,-0.528461512820474,0.2934713440722433,-0.017775341354567428,-0.5204730331897736,-0.5205202798048655,0.3034821003675461,-0.05364828587820133,-0.5205202798048655,-0.528461512820474
7,-0.5996628619473556,0.0005,-0.599710336533086,0.27301724768918134,-0.012692444427902329,-0.5883130331834158,-0.5883606870969137,0.27975848068793613,-0.05922324303537607,-0.5883606870969137,-0.599710336533086
8,-0.6498540105490849,0.0005,-0.649901885410835,0.2618223685642769,-0.015420083265655256,-0.6714700758457184,-0.6715181767940521,0.2562962894638379,-0.0356720935087651,-0.6715181767940521,-0.649901885410835
9,-0.6978312946599106,0.0005,-0.6978795744221786,0.2489920505161943,-0.00994474224842571,-0.682792862256368,-0.6828413208325704,0.25018778443336487,-0.04219919450891515,-0.6828413208325704,-0.6978795744221786
10,-0.7251617322707998,0.0005,-0.7252103326649502,0.24304874446885338,-0.014132963035833734,-0.7401841878890991,-0.7402329444885254,0.2380437677105268,-0.045637997798621655,-0.7402329444885254,-0.7252103326649502
11,-0.7743577463873501,0.0005,-0.7744067352393578,0.2322261382279725,-0.012842653074366009,-0.7487543821334839,-0.7488036155700684,0.22949777295192084,0.006213253829628229,-0.7488036155700684,-0.7744067352393578
12,-0.7974579580898943,0.0005,-0.7975073621190828,0.22744162303620372,-0.013327716087023246,-0.718581090370814,-0.7186306814352671,0.24276430904865265,-0.06238948957373699,-0.7186306814352671,-0.7975073621190828
13,-0.8167724393565079,0.0005,-0.8168222112902279,0.2232803992670158,-0.010831550855574936,-0.7545857777198156,-0.7546357413132986,0.23838921636343002,-0.07625260887046655,-0.7546357413132986,-0.8168222112902279
14,-0.8472514265570147,0.0005,-0.8473016732725603,0.21685743254834208,-0.012934722154850847,-0.8118302822113037,-0.8118807077407837,0.21670332054297128,0.02368688303977251,-0.8118807077407837,-0.8473016732725603
15,-0.8908900238316635,0.0005,-0.8909406918903877,0.20846686409465198,-0.009269891106041855,-0.8426519433657328,-0.842702845732371,0.22233538577953973,-0.0183268974457557,-0.842702845732371,-0.8909406918903877
16,-0.9073580801486969,0.0005,-0.9074091099459549,0.20551438372710656,-0.00940551333017005,-0.8888617753982544,-0.8889129757881165,0.20577729245026907,-0.025665079709142447,-0.8889129757881165,-0.9074091099459549
17,-0.9277474099192126,0.0005,-0.9277988261189954,0.20242377165062675,-0.010618450601810011,-0.8943581779797872,-0.8944097956021627,0.20731335630019507,-0.011726131507505974,-0.8944097956021627,-0.9277988261189954
18,-0.9468316261110634,0.0005,-0.9468833536937319,0.19931654452249922,-0.010949580055051323,-0.9054623742898306,-0.9055142899354299,0.20361419767141342,-0.013554489240050316,-0.9055142899354299,-0.9468833536937319
19,-0.9573272178912985,0.0005,-0.957379261995184,0.1972361335466648,-0.00882483704882706,-0.8985647757848104,-0.8986169894536337,0.20788309971491495,-0.08644189002613227,-0.8986169894536337,-0.957379261995184
20,-0.986372421527731,0.0005,-0.9864247502951786,0.19124364390455442,-0.00857797787316015,-0.9256458083788554,-0.9256983002026876,0.2007147471110026,-0.04515685032432278,-0.9256983002026876,-0.9864247502951786
21,-1.005382524482135,0.0005,-1.005435113249154,0.18993285966330561,-0.011677568730223796,-0.9761980076630911,-0.9762507875760397,0.2003309428691864,-0.01706317439675331,-0.9762507875760397,-1.005435113249154
22,-1.017981803622739,0.0005,-1.0180346585553268,0.1879565733773955,-0.008260872676679543,-0.9095050096511841,-0.9095581769943237,0.20607598374287286,-0.04449567012488842,-0.9095581769943237,-1.0180346585553268
23,-1.029267820818671,0.0005,-1.0293209871341442,0.1845118804224606,-0.006886389873247465,-0.9122355282306671,-0.9122889339923859,0.19730684657891592,-0.04255783619980017,-0.9122889339923859,-1.0293209871341442
24,-1.0478721076044544,0.00025,-1.0479256109944706,0.1841103704325084,-0.011627696004920992,-1.0200615525245667,-1.020115077495575,0.18762941658496857,0.0030970602917174497,-1.020115077495575,-1.0479256109944706
